"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"tig00000007_7",968.539166649188,1.06951517187279,0.253777925249588,4.21437432282945,2.50471577312636e-05,5.44885536609945e-05
"tig00000007_8",1568.20589543861,2.76485736019975,0.224997153871631,12.2884103759694,1.04541545598343e-34,6.17292935914023e-34
"tig00000007_9",0,NA,NA,NA,NA,NA
"tig00000008_0",92.1232855089646,0.200051772829687,0.163520589642198,1.22340417966584,0.221177075486731,0.318906480934356
"tig00000008_1",222.17004540621,0.0270619395661876,0.141990440971234,0.190589869156545,0.848846927942906,0.8833024548768
"tig00000008_2",36.8664537469364,-0.00787363529097096,0.203464513191695,-0.0386978307295917,0.969131302942536,0.969131302942536
"tig00000008_3",36.5377729480401,-0.197297358752944,0.187142980023939,-1.05426000338194,0.291763895145052,0.415847390781453
"tig00000008_4",31.9266389475566,0.102980284752081,0.198954897495399,0.517606181342997,0.60473306812265,0.721027888915468
"tig00000008_5",109.64466728998,0.313006079520617,0.19508791688283,1.60443601285983,0.108617978221128,0.164251576822193
"tig00000008_6",333.689671098098,1.19016997024754,0.0816999026340144,14.5675812562355,4.51599136061609e-48,3.11101627064664e-47
"tig00000008_7",18.9298740581382,0.185109406352003,0.351573141908369,0.526517484661123,0.598528706896777,0.720558831603887
"tig00000008_8",21.5814659169646,0.499129063154036,0.375974265723129,1.3275617739263,0.184322919811054,0.268894612430244
"tig00000008_9",15.7672035819042,0.230473222401771,0.294428657494855,0.782781215533678,0.433755600221448,0.578340800295264
"tig00000009_0",0,NA,NA,NA,NA,NA
"tig00000009_1",171.145241220015,-0.120228069869195,0.134338551293139,-0.894963275335958,0.370806719982042,0.510889258641925
"tig00000009_2",0.171945583316657,-1.18127524806539,3.07497144059568,-0.38415812012763,0.700861256469374,0.792704327963275
"tig00000009_3",55.715885152309,-0.453880787412372,0.168081154115726,-2.70036691382943,0.00692630422270511,0.0119286350502144
