"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AENJPLPP_01856",0,NA,NA,NA,NA,NA
"AENJPLPP_01857",9.20837972190955,6.86992394499649,3.6542986898377,1.87995687492683,0.0601139555532074,0.79959027291245
"AENJPLPP_01858",6.97338877183789,1.85414557973074,3.01571559151832,0.61482773274294,0.538668492398441,0.999399299569476
"AENJPLPP_01859",17.6199862853741,-2.19520743959358,3.08439471067021,-0.711714175880097,0.476641787581839,0.999399299569476
"AENJPLPP_01860",0,NA,NA,NA,NA,NA
"AENJPLPP_01861",0,NA,NA,NA,NA,NA
"AENJPLPP_01862",69.6087469000096,-0.323672742865725,2.67869559067629,-0.120832222964166,0.903823926856802,0.999399299569476
"AENJPLPP_01863",0,NA,NA,NA,NA,NA
"AENJPLPP_01864",16.4414958306144,-1.68427285073934,2.93770151469502,-0.573330150226032,0.566421174776464,0.999399299569476
"AENJPLPP_01865",0,NA,NA,NA,NA,NA
"AENJPLPP_01866",0,NA,NA,NA,NA,NA
"AENJPLPP_01867",0,NA,NA,NA,NA,NA
"AENJPLPP_01868",0,NA,NA,NA,NA,NA
"AENJPLPP_01869",0,NA,NA,NA,NA,NA
"AENJPLPP_01870",0,NA,NA,NA,NA,NA
"AENJPLPP_01871",0,NA,NA,NA,NA,NA
"AENJPLPP_01872",36.7087035437066,0.430302759426701,2.42039464822367,0.177782065310093,0.85889413277482,0.999399299569476
"AENJPLPP_01873",0,NA,NA,NA,NA,NA
"AENJPLPP_01874",0,NA,NA,NA,NA,NA
"AENJPLPP_01875",0.468222697724215,2.58474965953197,4.00261799710797,0.645764762312951,0.518431711894092,0.999399299569476
"AENJPLPP_01876",0,NA,NA,NA,NA,NA
"AENJPLPP_01877",0,NA,NA,NA,NA,NA
"AENJPLPP_01878",7.75540903809852,-5.36313446903126,3.4378112490106,-1.56004331842674,0.118749644759207,0.79959027291245
"AENJPLPP_01879",201.651707544515,1.85756727478058,1.90396695341339,0.975629997910612,0.32924785338207,0.999399299569476
"AENJPLPP_01880",116.011449394588,-0.133624784618261,2.34974433502117,-0.0568677973287069,0.95465050679241,0.999399299569476
"AENJPLPP_01881",0,NA,NA,NA,NA,NA
"AENJPLPP_01882",9.94802937278668,-6.71636200584411,3.64640810209882,-1.84191177119705,NA,NA
"AENJPLPP_01883",1.09251962802317,3.79987715089802,3.94834615173865,0.96239716703277,0.3358501361954,0.999399299569476
"AENJPLPP_01884",0,NA,NA,NA,NA,NA
"AENJPLPP_01885",0,NA,NA,NA,NA,NA
"AENJPLPP_01886",43.4545587527949,-0.394171279083834,2.62141572689475,-0.150365802356255,0.880476020246199,0.999399299569476
"AENJPLPP_01887",0,NA,NA,NA,NA,NA
"AENJPLPP_01888",153.980933565978,2.21988609539945,2.24037280331435,0.990855670143563,0.321756061115631,0.999399299569476
"AENJPLPP_01889",0,NA,NA,NA,NA,NA
"AENJPLPP_01890",0,NA,NA,NA,NA,NA
"AENJPLPP_01891",0,NA,NA,NA,NA,NA
"AENJPLPP_01892",0.867701392063088,3.4607694268841,3.95928928206162,0.874088549822271,0.382070032598583,0.999399299569476
"AENJPLPP_01893",52.4688852726304,-9.11134160422776,2.86640399359758,-3.17866623985276,0.00147954348587664,0.261879197000165
"AENJPLPP_01894",7.03200458419716,-0.373475291487777,3.08961222871048,-0.120880959758389,0.903785323479696,0.999399299569476
"AENJPLPP_01895",0,NA,NA,NA,NA,NA
"AENJPLPP_01896",12.301332343434,-1.66780981646283,3.36091685687447,-0.496236559095911,NA,NA
"AENJPLPP_01897",0,NA,NA,NA,NA,NA
"AENJPLPP_01898",0,NA,NA,NA,NA,NA
"AENJPLPP_01899",0,NA,NA,NA,NA,NA
"AENJPLPP_01900",28.493993204073,-2.12248198920208,2.66060852443624,-0.797743061299035,0.425019609417749,0.999399299569476
"AENJPLPP_01901",0,NA,NA,NA,NA,NA
"AENJPLPP_01902",0,NA,NA,NA,NA,NA
"AENJPLPP_01903",0,NA,NA,NA,NA,NA
"AENJPLPP_01904",0,NA,NA,NA,NA,NA
"AENJPLPP_01905",0,NA,NA,NA,NA,NA
"AENJPLPP_01906",0,NA,NA,NA,NA,NA
"AENJPLPP_01907",0,NA,NA,NA,NA,NA
"AENJPLPP_01908",0,NA,NA,NA,NA,NA
"AENJPLPP_01909",8.05570518944024,-2.49479959127096,2.62526414072667,-0.950304219894767,0.341957695315794,0.999399299569476
"AENJPLPP_01910",0,NA,NA,NA,NA,NA
"AENJPLPP_01911",16.699942885497,21.1675087665914,3.5926587013419,5.89187855742743,NA,NA
"AENJPLPP_01912",0,NA,NA,NA,NA,NA
"AENJPLPP_01913",16.241005788019,-1.12669139460297,2.64800422409959,-0.425487008045118,0.67048169054685,0.999399299569476
"AENJPLPP_01914",31.7489716834724,2.82748391057865,2.70645513721787,1.0447185588619,0.296153064726039,0.999399299569476
"AENJPLPP_01915",0,NA,NA,NA,NA,NA
"AENJPLPP_01916",0,NA,NA,NA,NA,NA
"AENJPLPP_01917",0,NA,NA,NA,NA,NA
"AENJPLPP_01918",0,NA,NA,NA,NA,NA
"AENJPLPP_01919",0,NA,NA,NA,NA,NA
"AENJPLPP_01920",0,NA,NA,NA,NA,NA
"AENJPLPP_01921",0,NA,NA,NA,NA,NA
